id,string
b1512,http://dbpedia.org/resource/L.A._Candy
b1513,http://dbpedia.org/resource/L.A._Confidential
b1514,http://dbpedia.org/resource/L8r%2C_g8r
b1515,http://dbpedia.org/resource/L_%28Death_Note%29
b1516,http://dbpedia.org/resource/La_Blue_Girl
b1517,http://dbpedia.org/resource/Labyrinth_%28novel%29
b1518,http://dbpedia.org/resource/Lady_Chatterley%27s_Lover
b1519,http://dbpedia.org/resource/Lady_in_Waiting_%28novel%29
b1520,http://dbpedia.org/resource/Lajja
b1521,http://dbpedia.org/resource/Lamb%3A_The_Gospel_According_to_Biff%2C_Christ%27s_Childhood_Pal
b1522,http://dbpedia.org/resource/Lasher
b1523,http://dbpedia.org/resource/Last_Exit_to_Brooklyn
b1524,http://dbpedia.org/resource/Last_Sacrifice
b1525,http://dbpedia.org/resource/Last_Shot
b1526,http://dbpedia.org/resource/Last_Words_%28book%29
b1527,http://dbpedia.org/resource/Last_and_First_Men
b1528,http://dbpedia.org/resource/Le_Morte_d%27Arthur
b1529,http://dbpedia.org/resource/Le_petit_Nicolas
b1530,http://dbpedia.org/resource/Leadership_%28book%29
b1531,http://dbpedia.org/resource/Leaves_of_Grass
b1532,http://dbpedia.org/resource/Leaving_a_Doll%27s_House%3A_A_Memoir
b1533,http://dbpedia.org/resource/Left_Behind_%28novel%29
b1534,http://dbpedia.org/resource/Legends_%28book%29
b1535,http://dbpedia.org/resource/Lenore
b1536,http://dbpedia.org/resource/Les_Fleurs_du_mal
b1537,http://dbpedia.org/resource/Les_Liaisons_dangereuses
b1538,http://dbpedia.org/resource/Les_Mis%C3%A9rables
b1539,http://dbpedia.org/resource/Less_Than_Zero_%28novel%29
b1540,http://dbpedia.org/resource/Let_the_Circle_Be_Unbroken
b1541,http://dbpedia.org/resource/Let_the_Great_World_Spin
b1542,http://dbpedia.org/resource/Let_the_Right_One_In_%28novel%29
b1543,http://dbpedia.org/resource/Letter_to_a_Christian_Nation
b1544,http://dbpedia.org/resource/Letters_from_the_Earth
b1545,http://dbpedia.org/resource/Letters_to_a_Young_Brother
b1546,http://dbpedia.org/resource/Letters_to_a_Young_Poet
b1547,http://dbpedia.org/resource/Leven_Thumps
b1548,http://dbpedia.org/resource/Leviathan_%28Auster_novel%29
b1549,http://dbpedia.org/resource/Liar%27s_Poker
b1550,http://dbpedia.org/resource/Liberal_Fascism
b1551,http://dbpedia.org/resource/Lies_My_Teacher_Told_Me
b1552,http://dbpedia.org/resource/Lies_That_Chelsea_Handler_Told_Me
b1553,http://dbpedia.org/resource/Lies_and_the_Lying_Liars_Who_Tell_Them
b1554,http://dbpedia.org/resource/Life%2C_the_Universe_and_Everything
b1555,http://dbpedia.org/resource/Life_%28book%29
b1556,http://dbpedia.org/resource/Life_After_God
b1557,http://dbpedia.org/resource/Life_After_Life_%28book%29
b1558,http://dbpedia.org/resource/Life_Expectancy_%28novel%29
b1559,http://dbpedia.org/resource/Life_as_We_Knew_It_%28novel%29
b1560,http://dbpedia.org/resource/Life_of_Pi
b1561,http://dbpedia.org/resource/Light_in_August
b1562,http://dbpedia.org/resource/Light_novel
b1563,http://dbpedia.org/resource/Lightning_%28novel%29
b1564,http://dbpedia.org/resource/Like_%28novel%29
b1565,http://dbpedia.org/resource/Like_Water_for_Chocolate
b1566,http://dbpedia.org/resource/Like_the_Flowing_River
b1567,http://dbpedia.org/resource/Likutei_Torah/Torah_Or
b1568,http://dbpedia.org/resource/Lila%3A_An_Inquiry_into_Morals
b1569,http://dbpedia.org/resource/Lilith_%28novel%29
b1570,http://dbpedia.org/resource/Lionboy
b1571,http://dbpedia.org/resource/Lioness_Rampant
b1572,http://dbpedia.org/resource/Lirael
b1573,http://dbpedia.org/resource/Lisey%27s_Story
b1574,http://dbpedia.org/resource/List_of_BattleTech_novels
b1575,http://dbpedia.org/resource/List_of_Buffy_the_Vampire_Slayer_novels
b1576,http://dbpedia.org/resource/List_of_Dragonlance_novels
b1577,http://dbpedia.org/resource/List_of_Hannah_Montana_books
b1578,http://dbpedia.org/resource/List_of_School_Rumble_characters
b1579,http://dbpedia.org/resource/List_of_Scott_Pilgrim_characters
b1580,http://dbpedia.org/resource/List_of_Warhammer_40%2C000_novels
b1581,http://dbpedia.org/resource/List_of_Warhammer_Fantasy_novels
b1582,http://dbpedia.org/resource/List_of_zombie_novels
b1583,http://dbpedia.org/resource/Little_Brother_%28Doctorow_novel%29
b1584,http://dbpedia.org/resource/Little_Children_%28novel%29
b1585,http://dbpedia.org/resource/Little_Dorrit
b1586,http://dbpedia.org/resource/Little_House_in_the_Big_Woods
b1587,http://dbpedia.org/resource/Little_Men
b1588,http://dbpedia.org/resource/Little_Women
b1589,http://dbpedia.org/resource/Living_Dead_in_Dallas
b1590,http://dbpedia.org/resource/Living_History
b1591,http://dbpedia.org/resource/Lock_and_Key
b1592,http://dbpedia.org/resource/Logan%27s_Run
b1593,http://dbpedia.org/resource/Lolita
b1594,http://dbpedia.org/resource/Lone_Survivor_%28book%29
b1595,http://dbpedia.org/resource/Lone_Wolf_%28Jodi_Picoult_novel%29
b1596,http://dbpedia.org/resource/Lonely_Planet
b1597,http://dbpedia.org/resource/Long_Walk_to_Freedom
b1598,http://dbpedia.org/resource/Look_Me_in_the_Eye
b1599,http://dbpedia.org/resource/Looking_for_Alaska
b1600,http://dbpedia.org/resource/Looking_for_Alibrandi_%28novel%29
b1601,http://dbpedia.org/resource/Lord_Jim
b1602,http://dbpedia.org/resource/Lord_Loss
b1603,http://dbpedia.org/resource/Lord_Sunday
b1604,http://dbpedia.org/resource/Lord_of_Light
b1605,http://dbpedia.org/resource/Lord_of_the_Flies
b1606,http://dbpedia.org/resource/Lords_of_Chaos_%28book%29
b1607,http://dbpedia.org/resource/Lorna_Doone
b1608,http://dbpedia.org/resource/Loser_%28novel%29
b1609,http://dbpedia.org/resource/Losing_My_Virginity
b1610,http://dbpedia.org/resource/Lost_Horizon
b1611,http://dbpedia.org/resource/Lost_Souls_%28Poppy_Z._Brite_novel%29
b1612,http://dbpedia.org/resource/Lost_and_Found_%28book%29
b1613,http://dbpedia.org/resource/Love%2C_Stargirl
b1614,http://dbpedia.org/resource/Love_%26_Respect
b1615,http://dbpedia.org/resource/Love_Hina
b1616,http://dbpedia.org/resource/Love_Letters_of_Great_Men
b1617,http://dbpedia.org/resource/Love_Story_%28novel%29
b1618,http://dbpedia.org/resource/Love_That_Dog
b1619,http://dbpedia.org/resource/Love_You_Forever
b1620,http://dbpedia.org/resource/Love_in_the_Time_of_Cholera
b1621,http://dbpedia.org/resource/Love_is_a_Mix_Tape
b1622,http://dbpedia.org/resource/Love_letters_%28novel%29
b1623,http://dbpedia.org/resource/Loving_Frank
b1624,http://dbpedia.org/resource/Lucas_%28novel%29
b1625,http://dbpedia.org/resource/Lucifer%27s_Hammer
b1626,http://dbpedia.org/resource/Lucky_%28memoir%29
b1627,http://dbpedia.org/resource/Lucky_Jim
b1628,http://dbpedia.org/resource/Lucky_Luke
b1629,http://dbpedia.org/resource/Lucy_%28novel%29
b1630,http://dbpedia.org/resource/Lullabies_for_Little_Criminals
b1631,http://dbpedia.org/resource/Lullaby_%28Palahniuk_novel%29
b1632,http://dbpedia.org/resource/Luna_%28Peters_novel%29
b1633,http://dbpedia.org/resource/Lunar_Park
b1634,http://dbpedia.org/resource/Lush%3A_A_Novel
b1635,http://dbpedia.org/resource/Lust_for_Life_%28novel%29
b1636,http://dbpedia.org/resource/Mabinogion
b1637,http://dbpedia.org/resource/Macarthur_%28novel%29
b1638,http://dbpedia.org/resource/Macbeth
b1639,http://dbpedia.org/resource/Madame_Bovary
b1640,http://dbpedia.org/resource/Made_in_America_%28book%29
b1641,http://dbpedia.org/resource/Madhushala
b1642,http://dbpedia.org/resource/Mafalda
b1643,http://dbpedia.org/resource/Magic_%28novel%29
b1644,http://dbpedia.org/resource/Magic_Study
b1645,http://dbpedia.org/resource/Magic_Tree_House_series
b1646,http://dbpedia.org/resource/Magical_Thinking_%28book%29
b1647,http://dbpedia.org/resource/Magician_%28novel%29
b1648,http://dbpedia.org/resource/Magyk
b1649,http://dbpedia.org/resource/Maid_Sama%21
b1650,http://dbpedia.org/resource/Makes_Me_Wanna_Holler
b1651,http://dbpedia.org/resource/Making_History_%28novel%29
b1652,http://dbpedia.org/resource/Making_Money
b1653,http://dbpedia.org/resource/Malazan_Book_of_the_Fallen
b1654,http://dbpedia.org/resource/Malgudi_Days_%28book%29
b1655,http://dbpedia.org/resource/Malice_%28series%29
b1656,http://dbpedia.org/resource/Malory_Towers
b1657,http://dbpedia.org/resource/Man%27s_Search_for_Meaning
b1658,http://dbpedia.org/resource/Man_and_His_Symbols
b1659,http://dbpedia.org/resource/Manchild_in_the_Promised_Land
b1660,http://dbpedia.org/resource/Manga
b1661,http://dbpedia.org/resource/Maniac_Magee
b1662,http://dbpedia.org/resource/Mansfield_Park
b1663,http://dbpedia.org/resource/Manual_of_the_Warrior_of_Light
b1664,http://dbpedia.org/resource/Manufacturing_Consent
b1665,http://dbpedia.org/resource/Many_Waters
b1666,http://dbpedia.org/resource/Mara%2C_Daughter_of_the_Nile
b1667,http://dbpedia.org/resource/Mark_of_the_Lion_Series
b1668,http://dbpedia.org/resource/Marked_%28novel%29
b1669,http://dbpedia.org/resource/Marley_%26_Me
b1670,http://dbpedia.org/resource/Marriage_%28novel%29
b1671,http://dbpedia.org/resource/Mars_trilogy
b1672,http://dbpedia.org/resource/Martin_Eden
b1673,http://dbpedia.org/resource/Martin_the_Warrior
b1674,http://dbpedia.org/resource/Martyn_Pig
b1675,http://dbpedia.org/resource/Marvel_Books
b1676,http://dbpedia.org/resource/Marvel_Zombies_%28series%29
b1677,http://dbpedia.org/resource/Masquerades
b1678,http://dbpedia.org/resource/Mass_Effect
b1679,http://dbpedia.org/resource/Mass_Effect%3A_Ascension
b1680,http://dbpedia.org/resource/Mass_Effect%3A_Revelation
b1681,http://dbpedia.org/resource/Master_and_Commander
b1682,http://dbpedia.org/resource/Master_of_the_Game_%28novel%29
b1683,http://dbpedia.org/resource/Mastering_the_Art_of_French_Cooking
b1684,http://dbpedia.org/resource/Matched
b1685,http://dbpedia.org/resource/Matilda_%28novel%29
b1686,http://dbpedia.org/resource/Maurice_%28novel%29
b1687,http://dbpedia.org/resource/Maximum_City
b1688,http://dbpedia.org/resource/Maximum_Ride
b1689,http://dbpedia.org/resource/Maximum_Ride%3A_School%27s_Out_Forever
b1690,http://dbpedia.org/resource/Maximum_Ride%3A_The_Angel_Experiment
b1691,http://dbpedia.org/resource/Maximum_Ride%3A_The_Final_Warning
b1692,http://dbpedia.org/resource/Me_Talk_Pretty_One_Day
b1693,http://dbpedia.org/resource/Medea_%28play%29
b1694,http://dbpedia.org/resource/Medical_literature
b1695,http://dbpedia.org/resource/Meditations
b1696,http://dbpedia.org/resource/Megatokyo
b1697,http://dbpedia.org/resource/Mein_Kampf
b1698,http://dbpedia.org/resource/Memnoch_the_Devil
b1699,http://dbpedia.org/resource/Memoirs%3A_1939%C2%961993
b1700,http://dbpedia.org/resource/Memoirs_of_a_Geisha
b1701,http://dbpedia.org/resource/Memories%2C_Dreams%2C_Reflections
b1702,http://dbpedia.org/resource/Memories_of_Midnight
b1703,http://dbpedia.org/resource/Memories_of_My_Melancholy_Whores
b1704,http://dbpedia.org/resource/Men_Are_from_Mars%2C_Women_Are_from_Venus
b1705,http://dbpedia.org/resource/Men_at_Arms
b1706,http://dbpedia.org/resource/Mere_Christianity
b1707,http://dbpedia.org/resource/Merrick_%28novel%29
b1708,http://dbpedia.org/resource/Message_in_a_Bottle_%28novel%29
b1709,http://dbpedia.org/resource/Metamorphoses
b1710,http://dbpedia.org/resource/Metaphysics_of_War
b1711,http://dbpedia.org/resource/Metro_2033_%28novel%29
b1712,http://dbpedia.org/resource/Meu_P%C3%A9_de_Laranja_Lima
b1713,http://dbpedia.org/resource/Micah_%28novel%29
b1714,http://dbpedia.org/resource/Microserfs
b1715,http://dbpedia.org/resource/Middlemarch
b1716,http://dbpedia.org/resource/Middlesex_%28novel%29
b1717,http://dbpedia.org/resource/Midnight%27s_Children
b1718,http://dbpedia.org/resource/Midnight_%28Koontz_novel%29
b1719,http://dbpedia.org/resource/Midnight_Predator
b1720,http://dbpedia.org/resource/Midnight_Sun_%28novel%29
b1721,http://dbpedia.org/resource/Midnight_in_the_Garden_of_Good_and_Evil
b1722,http://dbpedia.org/resource/Midnighter
b1723,http://dbpedia.org/resource/Miles_to_Go
b1724,http://dbpedia.org/resource/Milkweed_%28novel%29
b1725,http://dbpedia.org/resource/Millennium_series
b1726,http://dbpedia.org/resource/Mills_%26_Boon
b1727,http://dbpedia.org/resource/Mind_Siege
b1728,http://dbpedia.org/resource/Mirror%2C_Mirror_%28novel%29
b1729,http://dbpedia.org/resource/Misery_%28novel%29
b1730,http://dbpedia.org/resource/Misquoting_Jesus
b1731,http://dbpedia.org/resource/Miss_Christina
b1732,http://dbpedia.org/resource/Missions_of_Love
b1733,http://dbpedia.org/resource/Mist_%28novel%29
b1734,http://dbpedia.org/resource/Mistborn%3A_The_Final_Empire
b1735,http://dbpedia.org/resource/Mistborn%3A_The_Hero_of_Ages
b1736,http://dbpedia.org/resource/Mistborn_series
b1737,http://dbpedia.org/resource/Mister_B._Gone
b1738,http://dbpedia.org/resource/Mister_God%2C_This_Is_Anna
b1739,http://dbpedia.org/resource/Mister_Monday
b1740,http://dbpedia.org/resource/Misty_of_Chincoteague
b1741,http://dbpedia.org/resource/Moab_Is_My_Washpot
b1742,http://dbpedia.org/resource/Moby-Dick
b1743,http://dbpedia.org/resource/Moby-Duck
b1744,http://dbpedia.org/resource/Mockingjay
b1745,http://dbpedia.org/resource/Modoc_%28novel%29
b1746,http://dbpedia.org/resource/Moll_Flanders
b1747,http://dbpedia.org/resource/Molly_Moon%27s_Incredible_Book_of_Hypnotism
b1748,http://dbpedia.org/resource/Mommywood
b1749,http://dbpedia.org/resource/Momo_%28novel%29
b1750,http://dbpedia.org/resource/Mona_Lisa_Overdrive
b1751,http://dbpedia.org/resource/Money_%28novel%29
b1752,http://dbpedia.org/resource/Moneyball
b1753,http://dbpedia.org/resource/Monster_Blood_Tattoo_Series
b1754,http://dbpedia.org/resource/Monsters_of_Men
b1755,http://dbpedia.org/resource/Monstrous_Regiment_%28novel%29
b1756,http://dbpedia.org/resource/Montmorency_%28novel%29
b1757,http://dbpedia.org/resource/Moomin
b1758,http://dbpedia.org/resource/Moonwalk_%28book%29
b1759,http://dbpedia.org/resource/Morning%2C_Noon_and_Night_%28novel%29
b1760,http://dbpedia.org/resource/Mort
b1761,http://dbpedia.org/resource/Mortal_Engines
b1762,http://dbpedia.org/resource/Mossflower
b1763,http://dbpedia.org/resource/Mostly_Harmless
b1764,http://dbpedia.org/resource/Moth_Smoke
b1765,http://dbpedia.org/resource/Mother_Goose
b1766,http://dbpedia.org/resource/Mother_Night
b1767,http://dbpedia.org/resource/Motherless_Brooklyn
b1768,http://dbpedia.org/resource/Mountains_Beyond_Mountains
b1769,http://dbpedia.org/resource/Mr._Fish
b1770,http://dbpedia.org/resource/Mr._Men
b1771,http://dbpedia.org/resource/Mr._Men_and_Little_Miss
b1772,http://dbpedia.org/resource/Mr._Popper%27s_Penguins
b1773,http://dbpedia.org/resource/Mrs._Frisby_and_the_Rats_of_NIMH
b1774,http://dbpedia.org/resource/Mrs_Dalloway
b1775,http://dbpedia.org/resource/Murder_on_the_Orient_Express
b1776,http://dbpedia.org/resource/Murphy%27s_Law_%28novel%29
b1777,http://dbpedia.org/resource/Musashi_%28novel%29
b1778,http://dbpedia.org/resource/Music_for_Chameleons
b1779,http://dbpedia.org/resource/Musicophilia
b1780,http://dbpedia.org/resource/My_%C3%81ntonia
b1781,http://dbpedia.org/resource/My_Best_Friend_Bob
b1782,http://dbpedia.org/resource/My_Bloody_Life
b1783,http://dbpedia.org/resource/My_Booky_Wook
b1784,http://dbpedia.org/resource/My_Brother_%28book%29
b1785,http://dbpedia.org/resource/My_Brother_Sam_Is_Dead
b1786,http://dbpedia.org/resource/My_Family_and_Other_Animals
b1787,http://dbpedia.org/resource/My_Friend_Flicka
b1788,http://dbpedia.org/resource/My_Friend_Leonard
b1789,http://dbpedia.org/resource/My_Heartbeat
b1790,http://dbpedia.org/resource/My_Horizontal_Life
b1791,http://dbpedia.org/resource/My_Ishmael
b1792,http://dbpedia.org/resource/My_Life_%28Bill_Clinton_autobiography%29
b1793,http://dbpedia.org/resource/My_Life_in_France
b1794,http://dbpedia.org/resource/My_Lucky_Star_%28novel%29
b1795,http://dbpedia.org/resource/My_Name_Is_Asher_Lev
b1796,http://dbpedia.org/resource/My_Name_Is_Red
b1797,http://dbpedia.org/resource/My_Shit_Life_So_Far
b1798,http://dbpedia.org/resource/My_Side_of_the_Mountain
b1799,http://dbpedia.org/resource/My_Sister%27s_Keeper_%28novel%29
b1800,http://dbpedia.org/resource/My_Soul_to_Keep
b1801,http://dbpedia.org/resource/My_Stroke_of_Insight
b1802,http://dbpedia.org/resource/My_Sweet_Audrina
b1803,http://dbpedia.org/resource/My_Utmost_for_His_Highest
b1804,http://dbpedia.org/resource/My_War%3A_Killing_Time_in_Iraq
b1805,http://dbpedia.org/resource/Mystic_River_%28novel%29
b1806,http://dbpedia.org/resource/Mythologies_%28book%29
b1807,http://dbpedia.org/resource/Mythology_%28book%29
b1808,http://dbpedia.org/resource/Nahj_al-Balagha
b1809,http://dbpedia.org/resource/Naked_%28book%29
b1810,http://dbpedia.org/resource/Naked_Empire
b1811,http://dbpedia.org/resource/Naked_Lunch
b1812,http://dbpedia.org/resource/Nana_%28novel%29
b1813,http://dbpedia.org/resource/Nancy_Drew
b1814,http://dbpedia.org/resource/Napalm_and_Silly_Putty
b1815,http://dbpedia.org/resource/Napoleon_Bonaparte%3A_An_Intimate_Biography
b1816,http://dbpedia.org/resource/Narcissus_and_Goldmund
b1817,http://dbpedia.org/resource/Narcissus_in_Chains
b1818,http://dbpedia.org/resource/Narrative_of_the_Life_of_Frederick_Douglass%2C_an_American_Slave
b1819,http://dbpedia.org/resource/Naruto
b1820,http://dbpedia.org/resource/Nation_%28novel%29
b1821,http://dbpedia.org/resource/Native_Son
b1822,http://dbpedia.org/resource/Nausea_%28novel%29
b1823,http://dbpedia.org/resource/Necronomicon%3A_The_Best_Weird_Tales_of_H._P._Lovecraft%3A_Commemorative_Edition
b1824,http://dbpedia.org/resource/Necropolis_%28Horowitz_novel%29
b1825,http://dbpedia.org/resource/Necroscope_%28novel%29
b1826,http://dbpedia.org/resource/Nectar_in_a_Sieve
b1827,http://dbpedia.org/resource/Need_%28novel_series%29
b1828,http://dbpedia.org/resource/Needful_Things
b1829,http://dbpedia.org/resource/Neon_Genesis_Evangelion
b1830,http://dbpedia.org/resource/Nervous_Conditions
b1831,http://dbpedia.org/resource/Neuromancer
b1832,http://dbpedia.org/resource/Never_Cry_Wolf
b1833,http://dbpedia.org/resource/Never_Give_Up%3A_My_Stroke%2C_My_Recovery%2C_and_My_Return_to_the_NFL
b1834,http://dbpedia.org/resource/Never_Let_Me_Go_%28novel%29
b1835,http://dbpedia.org/resource/Neverwhere_%28novel%29
b1836,http://dbpedia.org/resource/New_Arabian_Nights
b1837,http://dbpedia.org/resource/New_Living_Translation
b1838,http://dbpedia.org/resource/Next_%28novel%29
b1839,http://dbpedia.org/resource/Nicholas_Nickleby
b1840,http://dbpedia.org/resource/Nickel_and_Dimed
b1841,http://dbpedia.org/resource/Nicomachean_Ethics
b1842,http://dbpedia.org/resource/Nietzsche%3A_Philosopher%2C_Psychologist%2C_Antichrist
b1843,http://dbpedia.org/resource/Night_%28book%29
b1844,http://dbpedia.org/resource/Night_Shift_%28book%29
b1845,http://dbpedia.org/resource/Night_Watch_%28Lukyanenko_novel%29
b1846,http://dbpedia.org/resource/Night_World
b1847,http://dbpedia.org/resource/Nightfall_%28Asimov_short_story_and_novel%29
b1848,http://dbpedia.org/resource/Nightmare_Academy
b1849,http://dbpedia.org/resource/Nightmares_%26_Dreamscapes
b1850,http://dbpedia.org/resource/Nights_in_Rodanthe_%28novel%29
b1851,http://dbpedia.org/resource/Nightshade_%28novel%29
b1852,http://dbpedia.org/resource/Nightworld_%28novel%29
b1853,http://dbpedia.org/resource/Nine_Princes_in_Amber
b1854,http://dbpedia.org/resource/Nine_Stories_%28Salinger%29
b1855,http://dbpedia.org/resource/Nineteen_Eighty-Four
b1856,http://dbpedia.org/resource/Nineteen_Minutes
b1857,http://dbpedia.org/resource/Ninth_Grade_Slays
b1858,http://dbpedia.org/resource/No_Country_for_Old_Men
b1859,http://dbpedia.org/resource/No_Exit_%28novel%29
b1860,http://dbpedia.org/resource/No_Logo
b1861,http://dbpedia.org/resource/No_Longer_Human
b1862,http://dbpedia.org/resource/No_More_Dead_Dogs
b1863,http://dbpedia.org/resource/No_One_Writes_to_the_Colonel
b1864,http://dbpedia.org/resource/No_Time_For_Goodbye
b1865,http://dbpedia.org/resource/Noble_House
b1866,http://dbpedia.org/resource/Nodame_Cantabile
b1867,http://dbpedia.org/resource/Noli_Me_T%C3%A1ngere_%28novel%29
b1868,http://dbpedia.org/resource/Nonte_Phonte
b1869,http://dbpedia.org/resource/North_and_South_%28trilogy%29
